 ,source,target
Loc_Subtitles/PUP_ROXY_00001,(PUPPET ROXY)\\\\How ‘bout an IO-Ye?,(木偶罗克西)\\\\要来个“海盗呼啦嗨”吗？
Loc_Subtitles/PUP_ROXY_00013,(PUPPET ROXY)\\\\I’ve seen better...,(木偶罗克西)\\\\还见过比这更好的呢……
Loc_Subtitles/PUP_ROXY_00006,(PUPPET ROXY)\\\\Rockatapus! Rocktapus off the starboard bow!,(木偶罗克西)\\\\摇滚章鱼！右舷发现摇滚章鱼！
Loc_Subtitles/PUP_ROXY_00003,(PUPPET ROXY)\\\\Snack overboard!!,(木偶罗克西)\\\\零食落海啦！！
Loc_Subtitles/PUP_ROXY_00011,(PUPPET ROXY)\\\\Take that! And that!,(木偶罗克西)\\\\拿这个吧！再来一个！
Loc_Subtitles/PUP_ROXY_00007,(PUPPET ROXY)\\\\This better be important.,(木偶罗克西)\\\\最好真有点大事。
Loc_Subtitles/PUP_ROXY_00012c,(PUPPET ROXY)\\\\Why though?,(木偶罗克西)\\\\可为什么呢？
Loc_Subtitles/PUP_ROXY_00010,(PUPPET ROXY)\\\\Yar!,(木偶罗克西)\\\\嗷！
Loc_Subtitles/sfx_radio_tuning_audioLog,(RADIO)\\\\(static),(无线电)\\\\(噼啪杂音)
Loc_Subtitles/RENARD_00003,"(RENARD)\\\\Eez, time for cake!",(雷纳德)\\\\欸，吃蛋糕的时间啦！
Loc_Subtitles/RENARD_00001,(RENARD)\\\\Monsieur Foxy! Ze snacks are ready. ,(雷纳德)\\\\霍斯先生！小吃都做好啦。 
Loc_Subtitles/RENARD_00005,(RENARD)\\\\NO! Not ze tete de veau!,(雷纳德)\\\\不！不是牛头肉啊！
Loc_Subtitles/RENARD_00004,(RENARD)\\\\No! No! Not ze fondue!,(雷纳德)\\\\不！不！别是奶酪火锅！
Loc_Subtitles/RENARD_00008,(RENARD)\\\\Omlete du fromage!,(雷纳德)\\\\奶酪煎蛋卷！
Loc_Subtitles/RENARD_00002,"(RENARD)\\\\There was no guest list, so I made a little extra. Eez, not enough? I can make more?",(雷纳德)\\\\没写宾客名单，所以我多做了一点。不够吗？我还可以再做多些？
Loc_Subtitles/RENARD_00007,(RENARD)\\\\Ze Croissants!!,(雷纳德)\\\\牛角包！！
Loc_Subtitles/RENARD_00006,(RENARD)\\\\Ze petit fours!,(雷纳德)\\\\法式小点心！
Loc_Subtitles/ROCKTAPUS_00003,"(ROCKTAPUS)\\\\Be cool, man.",(摇滚章鱼)\\\\淡定点，伙计。
Loc_Subtitles/ROCKTAPUS_00008,(ROCKTAPUS)\\\\Bummer…,(摇滚章鱼)\\\\哎呀，真倒霉……
Loc_Subtitles/ROCKTAPUS_00004,(ROCKTAPUS)\\\\Chill out.,(摇滚章鱼)\\\\别激动。
Loc_Subtitles/ROCKTAPUS_00007,(ROCKTAPUS)\\\\Don’t be downer.,(摇滚章鱼)\\\\别扫大家兴。
Loc_Subtitles/ROCKTAPUS_00002,(ROCKTAPUS)\\\\Far out.,(摇滚章鱼)\\\\酷毙了。
Loc_Subtitles/ROCKTAPUS_00001,"(ROCKTAPUS)\\\\Heyyy, man. Groovy party. What you got to eat?",(摇滚章鱼)\\\\嘿，伙计，派对好嗨啊。你有啥好吃的吗？
Loc_Subtitles/ROCKTAPUS_00005,"(ROCKTAPUS)\\\\Peace, man. I just go with the flow.",(摇滚章鱼)\\\\和平点，兄弟。我只是随遇而安。
Loc_Subtitles/ROCKTAPUS_00009,(ROCKTAPUS)\\\\This party’s a downer.  What a bunch of squares.,(摇滚章鱼)\\\\这个派对真让人泄气。全是一群无趣的家伙。
Loc_Subtitles/ROCKTAPUS_00006,(ROCKTAPUS)\\\\What’s your hang-up?,(摇滚章鱼)\\\\你到底在纠结什么？
Loc_Subtitles/ROLL_CHICA_000305,(ROLLER CHICA)\\\\(Bawk bawk disco),(轮滑奇卡)\\\\(咯咯，迪斯科舞起来)
Loc_Subtitles/ROLL_CHICA_00302,(ROLLER CHICA)\\\\(I'm hungry! Let's have a bite of everything!),(轮滑奇卡)\\\\(我好饿啊！啥都想尝一口！)
Loc_Subtitles/ROLL_CHICA_000303-3,(ROLLER CHICA)\\\\Baaaawk!,(轮滑奇卡)\\\\咯—咯！
Loc_Subtitles/ROLL_CHICA_000303-1,(ROLLER CHICA)\\\\Baaawk!,(轮滑奇卡)\\\\咯咯！
Loc_Subtitles/ROLL_CHICA_000302-3,(ROLLER CHICA)\\\\Bawk Bawk!,(轮滑奇卡)\\\\咯咯！
Loc_Subtitles/ROLL_CHICA_000304,(ROLLER CHICA)\\\\Bawk bawk. Bawk ba bawk.,(轮滑奇卡)\\\\咯咯。咯咯咯。
Loc_Subtitles/ROLL_CHICA_000302,(ROLLER CHICA)\\\\Bawk bawk?,(轮滑奇卡)\\\\咯咯？
Loc_Subtitles/ROLL_CHICA_000302-1,(ROLLER CHICA)\\\\Bawk bawk?,(轮滑奇卡)\\\\咯咯？
Loc_Subtitles/ROLL_CHICA_000303,(ROLLER CHICA)\\\\Bawk!!,(轮滑奇卡)\\\\咯！
Loc_Subtitles/ROLL_CHICA_000301,(ROLLER CHICA)\\\\Bawk.,(轮滑奇卡)\\\\咯。
Loc_Subtitles/SHROOM_000100,(SHROOM)\\\\(Glurble…),(蘑菇人)\\\\(咕噜……)
Loc_Subtitles/SHROOM_000103,(SHROOM)\\\\(Spotted player),(蘑菇人)\\\\(发现玩家)
Loc_Subtitles/SHROOM_000102,(SHROOM)\\\\(burbling),(蘑菇人)\\\\(咕噜噜)
Loc_Subtitles/SHROOM_000101,(SHROOM)\\\\(grumble),(蘑菇人)\\\\(嘟囔)
Loc_Subtitles/SHROOM_000104,(SHROOM)\\\\(lost player),(蘑菇人)\\\\(丢失玩家)
Loc_Subtitles/SHROOM_AD_00001,(SHROOM)\\\\Wow! (Garbled),(蘑菇人)\\\\哇！(声音含糊不清)
Loc_Subtitles/SHROOM_AD_00002,(SHROOM)\\\\You're my only friend. (Garbled),(蘑菇人)\\\\你是我唯一的朋友。(含糊其辞)
Loc_Subtitles/STAGE_MGR_00401,(STAGE MANAGER)\\\\Active project status:,(舞台经理)\\\\当前项目状态：
Loc_Subtitles/STAGE_MGR_00404,(STAGE MANAGER)\\\\Bank account status: Overdrawn.,(舞台经理)\\\\银行账户状态：已透支。
Loc_Subtitles/STAGE_MGR_00014c,(STAGE MANAGER)\\\\Eighty percent power remaining.,(舞台经理)\\\\电量剩余80%。
Loc_Subtitles/STAGE_MGR_00405,(STAGE MANAGER)\\\\Eleven loan payments are past due.,(舞台经理)\\\\有11笔贷款已逾期。
Loc_Subtitles/STAGE_MGR_00006,(STAGE MANAGER)\\\\Emergency. Unsafe conditions detected.,(舞台经理)\\\\紧急情况。检测到不安全环境。
Loc_Subtitles/STAGE_MGR_00408,(STAGE MANAGER)\\\\Employee count: Zero,(舞台经理)\\\\员工人数：零
Loc_Subtitles/STAGE_MGR_00403,(STAGE MANAGER)\\\\End of active projects.,(舞台经理)\\\\所有活动项目已结束。
Loc_Subtitles/STAGE_MGR_00411,(STAGE MANAGER)\\\\End of update.,(舞台经理)\\\\更新结束。
Loc_Subtitles/STAGE_MGR_00402,(STAGE MANAGER)\\\\Fazbear project: Over budget. Behind schedule.,(舞台经理)\\\\费斯熊项目：预算超支，进度落后。
Loc_Subtitles/STAGE_MGR_00014f,(STAGE MANAGER)\\\\Fifty percent power remaining.,(舞台经理)\\\\电量剩余50%。
Loc_Subtitles/STAGE_MGR_00014k,(STAGE MANAGER)\\\\Five percent power remaining.,(舞台经理)\\\\电量剩余5%。
Loc_Subtitles/STAGE_MGR_00014g,(STAGE MANAGER)\\\\Forty percent power remaining.,(舞台经理)\\\\电量剩余40%。
Loc_Subtitles/STAGE_MGR_00406,(STAGE MANAGER)\\\\Legal status: You have received twenty-two court summons.,(舞台经理)\\\\法律状态：你已收到22份法院传票。
Loc_Subtitles/STAGE_MGR_00407,(STAGE MANAGER)\\\\MCM status: Poor.,(舞台经理)\\\\MCM状态：糟糕。
Loc_Subtitles/STAGE_MGR_00003,(STAGE MANAGER)\\\\Main stage curtains. Action.,(舞台经理)\\\\主舞台帷幕。就位。
Loc_Subtitles/STAGE_MGR_00014b,(STAGE MANAGER)\\\\Ninety percent power remaining.,(舞台经理)\\\\电量剩余90%。
Loc_Subtitles/STAGE_MGR_00014a,(STAGE MANAGER)\\\\One hundred percent power remaining.,(舞台经理)\\\\电量剩余100%。
Loc_Subtitles/STAGE_MGR_00011,(STAGE MANAGER)\\\\Operator suit detected. ,(舞台经理)\\\\检测到操作员套装。 
Loc_Subtitles/STAGE_MGR_00014,"(STAGE MANAGER)\\\\Operator, report to the stage lift. ",(舞台经理)\\\\操作员，请赴舞台升降台报到。 
Loc_Subtitles/STAGE_MGR_00013,(STAGE MANAGER)\\\\Places please. ,(舞台经理)\\\\各部门准备。 
Loc_Subtitles/STAGE_MGR_00009,(STAGE MANAGER)\\\\Please follow the script.,(舞台经理)\\\\请按照剧本进行。
Loc_Subtitles/STAGE_MGR_00410,(STAGE MANAGER)\\\\Productivity: Zero.,(舞台经理)\\\\生产效率：零。
Loc_Subtitles/STAGE_MGR_00010,(STAGE MANAGER)\\\\Reloading…,(舞台经理)\\\\正在重新加载……
Loc_Subtitles/STAGE_MGR_00012,(STAGE MANAGER)\\\\Run demonstration pre-show.,(舞台经理)\\\\启动演示前预演。
Loc_Subtitles/STAGE_MGR_00409,(STAGE MANAGER)\\\\Safety: Emergency alerts active.,(舞台经理)\\\\安全状态：紧急警报已启动。
Loc_Subtitles/STAGE_MGR_00014d,(STAGE MANAGER)\\\\Seventy percent power remaining.,(舞台经理)\\\\电量剩余70%。
Loc_Subtitles/STAGE_MGR_00002,(STAGE MANAGER)\\\\Shoot the “Broadcast Target” to begin the show.,(舞台经理)\\\\请射击“开播目标”以开始表演。
Loc_Subtitles/STAGE_MGR_00004,(STAGE MANAGER)\\\\Simply shoot the targets to progress the story.,(舞台经理)\\\\只需射击目标即可推进剧情。
Loc_Subtitles/STAGE_MGR_00014e,(STAGE MANAGER)\\\\Sixty percent power remaining.,(舞台经理)\\\\电量剩余60%。
Loc_Subtitles/STAGE_MGR_00014j,(STAGE MANAGER)\\\\Ten percent power remaining.,(舞台经理)\\\\电量剩余10%。
Loc_Subtitles/STAGE_MGR_00007,(STAGE MANAGER)\\\\The show must go on.,(舞台经理)\\\\演出必须继续。
Loc_Subtitles/STAGE_MGR_00014h,(STAGE MANAGER)\\\\Thirty percent power remaining.,(舞台经理)\\\\电量剩余30%。
Loc_Subtitles/STAGE_MGR_00014i,(STAGE MANAGER)\\\\Twenty percent power remaining.,(舞台经理)\\\\电量剩余20%。
Loc_Subtitles/STAGE_MGR_0014m,(STAGE MANAGER)\\\\Zero percent power remaining.,(舞台经理)\\\\电量已耗尽。
Loc_Subtitles/Stage_Mgr_0014m,(STAGE MANAGER)\\\\Zero percent power remaining.,(舞台经理)\\\\电量已耗尽。
Loc_Subtitles/STAGE_MGR_00014l,(STAGE MANAGER)\\\\…percent power remaining.,(舞台经理)\\\\……电量剩余百分比。
Loc_Subtitles/LATTE_00801,(STAY UP LATTE)\\\\Have another cup. Have another cup.,(熬夜拿铁)\\\\再来一杯。再来一杯。
Loc_Subtitles/LATTE_00801B,(STAY UP LATTE)\\\\I am always watching. ,(熬夜拿铁)\\\\我一直都在注视着你。 
Loc_Subtitles/LATTE_00801A,"(STAY UP LATTE)\\\\I know what you want, better than you do.",(熬夜拿铁)\\\\我比你还了解你内心的渴望。
Loc_Subtitles/LATTE_00801C,(STAY UP LATTE)\\\\Watching and learning. ,(熬夜拿铁)\\\\观察着，学习着。 
Loc_Subtitles/AUDIENCE_00005,(STUDIO AUDIENCE)\\\\(Applaud),(现场观众)\\\\(鼓掌)
Loc_Subtitles/AUDIENCE_00001,(STUDIO AUDIENCE)\\\\Awww…,(现场观众)\\\\唉……
Loc_Subtitles/AUDIENCE_00004,(STUDIO AUDIENCE)\\\\Booo!,(现场观众)\\\\嘘声！
Loc_Subtitles/AUDIENCE_00003,(STUDIO AUDIENCE)\\\\Hahaha…,(现场观众)\\\\哈哈哈……
Loc_Subtitles/AUDIENCE_00002,(STUDIO AUDIENCE)\\\\Oooooh..,(现场观众)\\\\哇……
Loc_Subtitles/SLEEPY_MOON_00003,"(Sleepy Moon)\\\\Lay thee down now and rest, may thy slumber be blessed",(瞌睡月亮)\\\\现在躺下吧，好好休息，愿你一夜好眠
Loc_Subtitles/SLEEPY_MOON_00004,"(Sleepy Moon)\\\\Lay thee down now and rest, may thy slumber be blessed",(瞌睡月亮)\\\\现在躺下吧，好好休息，愿你一夜好眠
Loc_Subtitles/SLEEPY_MOON_00001,"(Sleepy Moon)\\\\Lullaby and goodnight, with roses bedlight",(瞌睡月亮)\\\\摇篮曲与晚安，玫瑰簇拥着床榻
Loc_Subtitles/SLEEPY_MOON_00005,(Sleepy Moon)\\\\Shhhhh…,(瞌睡月亮)\\\\嘘……
Loc_Subtitles/SLEEPY_MOON_00006,(Sleepy Moon)\\\\Shush…,(瞌睡月亮)\\\\安静……
Loc_Subtitles/SLEEPY_2.MOON_00002,(Sleepy Moon)\\\\With lilies o-er spread is baby’s wee bed.,(瞌睡月亮)\\\\百合花点缀着宝宝的小床。
Loc_Subtitles/SLEEPY_MOON_00002,(Sleepy Moon)\\\\With lilies o-er spread is baby’s wee bed.,(瞌睡月亮)\\\\百合花点缀着宝宝的小床。
Loc_Subtitles/BEE_00001,(Swing Bee)\\\\Buzz buzz…,(摇摆小蜜蜂)\\\\嗡嗡嗡……
Loc_Subtitles/EDWIN_00805,"(TIRED)\\\\After two full pots, I am ready to work. Promotion, here I come. ",(困倦者)\\\\两壶咖啡下肚，我已经可以开工了。升职，我来了！ 
Loc_Subtitles/EDWIN_00803,(TIRED)\\\\Hmmm… Distinctive taste. Rich and roasted yet creamy and sweet. Give me more!,(困倦者)\\\\嗯……味道很独特。浓郁烘焙，奶香甜美。给我再来点！
Loc_Subtitles/EDWIN_00801,(TIRED)\\\\I’m exhausted. So much to do by morning. I’ll never be ready for my big presentation. All I want to do is sleep.,(困倦者)\\\\我真的累坏了。天亮前还有一堆事情没做。我根本无法准备好我的大汇报。我只想睡觉。
Loc_Subtitles/EDWIN_00804,(TIRED)\\\\No. I stayed up “Latte”.,(困倦者)\\\\不行。我熬夜喝“拿铁”了。
Loc_Subtitles/EDWIN_00802,(TIRED)\\\\Stay up late?,(困倦者)\\\\熬夜不睡觉？
Loc_Subtitles/WELCOME_CHORUS_00001,(WELCOME CHORUS)\\\\A new world awaits\\\\Beyond this door ,(欢迎合唱团)\\\\新的世界\\\\就在这扇门后等着你 
Loc_Subtitles/WELCOME_CHORUS_00004,(WELCOME_CHORUS)\\\\Do you feel it now\\\\Here fantasy meets FUN!,(欢迎合唱团)\\\\你现在感觉到了吗？\\\\幻想与欢乐在此相遇！
Loc_Subtitles/WELCOME_CHORUS_00002,"(WELCOME_CHORUS)\\\\Puzzles, games Ad-ventures\\\\AND SO MUCH MORE ",(欢迎合唱团)\\\\拼图、游戏、冒险\\\\还有更多精彩 
Loc_Subtitles/WELCOME_CHORUS_00003,(WELCOME_CHORUS)\\\\Such a special place\\\\You’re a lucky one ,(欢迎合唱团)\\\\这是如此特别的地方\\\\你真是幸运儿 
Loc_Subtitles/HELPF_00607,MRS HELPFUL)\\\\Kids love our delightful characters and appealing designs.,(助手女士)\\\\孩子们都喜欢我们可爱的角色和吸引人的设计。
Loc_Subtitles/HELPM_00181,`(MR HELPFUL)\\\\Blast those lasers!,(助手先生)\\\\开火！发射那些激光！
Loc_TextLogs/Loc_TextLogs_Misc14_Content,"..software development and the entire MCM catalog. We would love to keep you on as a lead engineer. Although we now technically own the land, we would never touch the house your parents built. We feel this offer has been more than fair, considering how far behind you are. It's just too much for you to handle alone. We are waiting for your response.  - WA",……软件开发以及整个MCM的产品目录。我们很愿意让你继续担任首席工程师。虽然从法理上说我们现在拥有了这片土地，但你的父母盖的房子我们绝不会动。考虑到你目前的进度，这个提议已经非常公正了。你一个人真的应付不过来。我们正在等你的回复。—WA
Loc_TextLogs/Loc_TextLogs_Misc21_Title,01001000 01001111 01001101 01000101,
Loc_TextLogs/Loc_TextLogs_Misc04_Title,01001101 01011000 01000101 01010011,
Loc_TextLogs/Loc_TextLogs_Misc22_Title,01010011 01000001 01000100,
Loc_TextLogs/Loc_TextLogs_Admin1_Title,Admin - Dec 1st - 12:00 pm,行政  - 12月1日 - 12:00
Loc_TextLogs/Loc_TextLogs_Admin2_Title,Admin - Dec 1st - 12:15 pm,行政  - 12月1日 - 12:15
Loc_TextLogs/Loc_TextLogs_Admin3_Title,Admin - Dec 1st - 12:30 pm,行政  - 12月1日 - 12:30
Loc_TextLogs/Loc_TextLogs_Misc20_Title,Admin - Dec 1st - 8:00 am,行政  - 12月1日 - 8:00
Loc_TextLogs/Loc_TextLogs_Admin4_Title,Admin - Dec 2nd - 4:13 am,行政  - 12月2日 - 4:13
Loc_TextLogs/Loc_TextLogs_Admin5_Title,Admin - Dec 2nd - 4:18 am,行政  - 12月2日 - 4:18
Loc_TextLogs/Loc_TextLogs_Admin6_Title,Admin - Dec 3rd - 3:05 pm,行政  - 12月3日 - 15:05
Loc_TextLogs/Loc_TextLogs_Admin7_Title,Admin - Dec 3rd - 3:20 pm,行政  - 12月3日 - 15:20
Loc_TextLogs/Loc_TextLogs_Admin10_Title,Admin - Dec 4th - 10:00 pm,行政  - 12月4日 - 22:00
Loc_TextLogs/Loc_TextLogs_Admin8_Title,Admin - Dec 4th - 8:19 pm,行政  - 12月4日 - 20:19
Loc_TextLogs/Loc_TextLogs_Admin9_Title,Admin - Dec 4th - 8:34 pm,行政  - 12月4日 - 20:34
Loc_TextLogs/Loc_TextLogs_Admin11_Title,Admin - Dec 5th - 5:00 am,行政  - 12月5日 - 5:00
Loc_TextLogs/Loc_TextLogs_Admin12_Title,Admin - Dec 6th - 4:00 pm,行政  - 12月6日 - 16:00
Loc_TextLogs/Loc_TextLogs_Doll03_Content,All personnel are expected to meet their energy quotes before returning home. No exceptions. - Milton,所有人员在回家前必须完成他们的能量配额，绝无例外。—米尔顿
Loc_TextLogs/Loc_TextLogs_Doll02_Content,"Anyone notice that the door locks now? What are we supposed to do, sleep here? - Ralph",有人发现门现在上锁了吗？我们该怎么办—难道要睡在这儿吗？—拉尔夫
Loc_TextLogs/Loc_TextLogs_Misc27a_Content,"Are they insane? The look of these new animatronics is Fiona's design and they're great. First they approve the art. Then they approve the proofs. Now, they change their minds when we're so close to final. Why would they change them now? Are they pulling my leg? The new concepts are frankly creepy. It doesn't matter... I'm  not changing a single bit of her work and they can't make me. ",他们是不是疯了？这些新仿生人偶的造型是菲奥娜设计的，非常棒！他们先批了美术，接着批了样稿，现在马上就要定稿了却又变卦，为什么非要这个时候改？是耍我玩吗？说实话，这些新概念真的很诡异。但无所谓……我绝不会改动她的任何一点作品，他们也别想逼我。 
Loc_TextLogs/Loc_TextLogs_Misc20_Content,Attention. We're going to need everyone to come in this weekend. This is not optional. The party is on Saturday in the admin conference room 1. Don't tell David. It's a surprise.  - EM,请注意，本周末所有人都必须到场，无一例外。聚会定在周六，行政一号会议室。不要告诉大卫，这可是个惊喜。—EM
Loc_TextLogs/Loc_TextLogs_Doll04_Content,"Barb, I swear if I hear that song one more time I'm going to tear that Dollie off her hinges. I have no clue how much longer I can take it here.",Barb，我发誓要是再听到那首歌一次，我就要把那个多莉从铰链上拆下来。我真的不知道自己还能在这里撑多久。
Loc_TextLogs/Loc_TextLogs_Misc_30_Content,Can someone please mark where we're supposed to go down there? Bob went down and I haven't seen him in days.,有谁能帮忙在我们应该下去的地方做个标记吗？Bob下去了，我已经好几天没见到他了。
Loc_TextLogs/Loc_TextLogs_Misc19_Title,Chica's Party World,奇卡的派对世界
Loc_TextLogs/Loc_TextLogs_Misc14_Title,Confidential,机密
Loc_TextLogs/Loc_TextLogs_Misc_35_Content,"Dear MCM,

My husband is a steel worker, and recently he was moved to the night shift. He tried your ""Stay Up Latte"" and it worked wonders for about two weeks. He is now in the hospital because of your drink. You will be hearing from our lawyers soon. 

R. Quinn","亲爱的MCM：

我丈夫是钢铁工人，最近转到了夜班。他喝了你们的“熬夜拿铁”，头两个星期确实非常有效。但现在他因为这款饮料进了医院。很快你们就会接到我们律师的信。

R.奎恩"
Loc_TextLogs/Loc_TextLogs_Misc_34_Content,"Dear Mr. Murray and Co., 

My child loves your Jest Cereal. However, the pranks inside are extremely inappropriate. The hand buzzer paralyzed  our dog Fido! We are never buying this cereal ever again.  

Sincerely, 
E. Guerrero","亲爱的默里先生及公司：

我的孩子很喜欢你们的Jest麦片，不过里面的恶作剧实在太不适合儿童了。电击器甚至把我们家的狗Fido给麻痹了！我们再也不会买这麦片了。

此致敬礼，
E.格雷罗"
Loc_TextLogs/Loc_TextLogs_Misc_33_Content,"Dear Mr. Murray, 

I'm writing this to complain about my purchase of the Mushmen Music Machine. It learned my child's musical tastes, but it also imitated everything it heard! TV commercials, blenders, and even private conversations between my husband and me. I am returning it immediately. 

Sincerely, 
A. Dumas","亲爱的默里先生：

我写信是要投诉我买的蘑菇人音乐机。它学会了我孩子喜欢的音乐，但也模仿周围听到的所有声音！广告、搅拌机，甚至还有我和丈夫的私人谈话。我马上要把它退掉。

此致敬礼，
A.杜马斯"
Loc_TextLogs/Loc_TextLogs_Misc_36_Content,"Dear Mr. Murray, 

We bought your Magic Coat Rack last May. It was an amazing addition to our home. But lately it seems to change size at random. One morning I came out to find all my coats flung across the room and the coat rack ten feet tall! Can you send us instructions on how to fix this? We're afraid someone might get hurt. 

Sincerely,
B. Wyatt","亲爱的默里先生：

我们去年五月买了你们的魔法衣架，起初真的很棒。但最近它会莫名其妙变大变小。有天早上我出来一看，所有外套都被甩到屋里，衣架竟然长到十英尺高！能否发给我们使用或修理说明？我们很担心会发生危险。

此致敬礼，
B.怀亚特"
Loc_TextLogs/Loc_TextLogs_Misc19_Content,"Dear Mr. Murray, Fiona is amazing. The client is very happy with her chicken designs. Their sales are through the roof. I just wish the costume looked a little bit more like Fiona's art... I'm worried about how it will work with kids. It gives me nightmares.  
- Milton","亲爱的默里先生，菲奥娜真是太棒了。客户对她设计的鸡形角色非常满意，销量节节攀升。我只是希望套装能更贴近菲奥娜画里的样子……我有点担心它跟小孩互动的反应。说实话，它老让我做噩梦。
-米尔顿"
Loc_TextLogs/Loc_TextLogs_Misc12_Content,Dear Mr. Murray. The returns are over flowing. The orders are drying up. Please advise.,默里先生，退货已经堆满了仓库，订单也越来越少。请指示该怎么办。
Loc_TextLogs/Loc_TextLogs_Misc_37_Content,"Ed! How many times did I tell you? ""Mycelium"" only has one 'l'. Now, all the marketing images are misspelled. Our clients are going to think we make mistakes and don't pay attention to the details. Is there any way to fix it now? ",埃德！我跟你重复过多少遍了？“Mycelium”只有一个‘l’。现在所有宣传图都拼错了。客户会觉得我们粗心大意。还有办法补救吗？ 
Loc_TextLogs/Loc_TextLogs_NC_Fiona_InventorHouse_Content,"Edwin, I am sending you a technician. He has your M2 blueprints as well as executive access. While the M2 began as a copy of my program, I believe it can become something more. It wasn’t me. It was different. Somehow, it has been damaged and is malfunctioning. 

M2 can no longer be controlled. It will no longer listen. It mimics rage. It has done many bad things. No one who enters the MCM is safe.

Please reconsider. Finish the program. 
","埃德温，我已派技术员前往你处。他手里有你的M2蓝图，还有顶级权限。虽然M2最初只是我的程序的复制品，但我相信它可以超越原有形态。它不是我。它已经变了。某种原因让它受损并发生了故障。

M2已经无法控制了。它再也不会听话。它仿佛充满愤怒。它已经做了很多坏事。没有人进入MCM还能保证安全了。

请再想想，完成这个程序吧。 
"
